name,RA_1,Dec_1,REDSHIFT_1,PLATE_1,FIBER_1,MJD_1,UNIFORM_TARGET,MI_Z2,LOGLBOL,BAL_FLAG,FIRST_FR_TYPE,FINT_REST6CM_MJY_OBS,LOGFNU2500A_ERGS_OBS,R_6CM_2500A,LOGL_MGII,EW_MGII,LOGL_BROAD_MGII,EW_BROAD_MGII,LOGL_CIV,EW_CIV,VOFF_CIV_PEAK,LOGEDD_RATIO,Z_HW,E_BV
080437.23+262009.6,121.155153,26.336005,1.7577999830245972,1205,372,52670,1,-26.47130297661113,46.594084787011504,0,0,0.0,-27.043187889602837,-1.0,43.9159995587717,29.304859837206912,43.8756988730658,26.707852115024505,44.23548048452558,20.277707141083226,530.3844519454666,-0.4236753774553961,1.765823,0.03865770995616913
080721.09+263121.0,121.837899,26.522509999999997,2.0160999298095703,1205,521,52670,1,-28.110621073298507,47.333498046535205,0,0,0.0,-26.512531563486235,-1.0,44.417974838615145,21.58142298042237,44.414976001000895,21.432914874568432,44.84700134007544,20.80789665550052,551.7689557867039,-0.41768761330804693,2.020145,0.033835962414741516
080803.08+263128.0,122.01286499999999,26.524462,1.6971999406814575,1205,580,52670,1,-26.631115434754943,46.59767122294909,0,0,0.0,-26.980104684181583,-1.0,44.036691464546145,37.32370987280301,44.036691464546145,37.32370987280301,44.56864615381211,37.025095141824764,936.4288286770488,-0.5602878716426716,1.70089,0.0321119949221611
081006.40+272946.4,122.52668200000001,27.496239000000003,1.6991000175476074,1206,266,52670,1,-27.44990354587627,46.95932973179871,0,0,0.0,-26.65947641754006,-1.0,44.31385691852611,31.825820638541014,44.30007783669573,30.82109259007719,45.080005830825336,74.17039769394536,466.22177083765024,-0.8268121482138824,1.699846,0.03287799283862114
081404.24+274024.4,123.517696,27.673455999999998,1.9194999933242798,1206,474,52670,1,-26.988306762765376,46.84461550965646,0,0,0.0,-26.91200678377021,-1.0,44.21205680152022,37.213808162908165,44.20596506259722,36.69546332682386,44.58615184095243,32.699850210139154,1032.516512334477,-0.7527641306521247,1.922687,0.03153015300631523
082413.31+284520.1,126.05548700000001,28.755605,1.6744999885559082,1207,50,52672,1,-26.679397842743306,46.61252328266678,0,0,0.0,-27.005154575073867,-1.0,44.20955028861114,56.14011852735349,44.20955028861114,56.10906109252902,44.80205079512096,88.6104926173299,1149.9150608366122,-1.4040836499988174,1.669901,0.035454291850328445
081743.79+285141.1,124.432461,28.861421999999997,2.052500009536743,1207,300,52672,1,-27.577978621377532,46.92638464778055,0,0,0.0,-26.77007901480147,-1.0,44.2847791358558,26.540912636433728,44.24743652733468,24.354164992071514,44.851530517722736,48.42851686632526,91.66519156842024,-0.7787259298005225,2.057104,0.02768336422741413
082244.61+300223.0,125.68588700000001,30.039725,1.652999997138977,1207,335,52672,1,-26.93513127425467,46.7056393536297,0,0,0.0,-26.872664690042715,-1.0,44.18952139880665,42.175565768285026,44.161232419138514,39.565972519791465,44.76061355670881,52.37152924038651,434.13527171652595,-0.9380745244796174,1.654184,0.03995838761329651
082558.81+301504.5,126.495071,30.251271999999997,1.6755000352859497,1207,441,52672,1,-26.493489113592275,46.598258954031806,0,0,0.0,-26.998426720554757,-1.0,43.79528691960589,21.93299062005329,43.79528691960589,21.93299062005329,44.29720866216388,29.91142803925646,2438.258361306826,-0.3888267436724675,1.685035,0.043504275381565094
083436.22+311618.9,128.650951,31.271935,1.9246000051498413,1208,536,52672,1,-28.609995122788984,47.48549265928743,0,0,0.0,-26.25707858489873,-1.0,44.613437289697984,19.725948510074687,44.61152540326407,19.63930020279735,45.288773406494734,40.311563392720515,359.2533971563591,-0.4811169586620352,1.933744,0.05162081867456436
084007.48+325248.3,130.03118600000002,32.880099,1.7728999853134155,1209,379,52674,1,-26.56496653707539,46.58974179383326,0,0,0.0,-27.07322174413339,-1.0,44.01707836974595,37.981419606355004,44.01707836974595,37.981419606355004,44.51364879850407,53.74076542318149,391.34792243520405,-0.6155598617002696,1.775962,0.0364605113863945
084207.58+322646.7,130.531593,32.44631,1.684399962425232,1209,514,52674,1,-28.515149009039796,47.3715541272384,0,0,0.0,-26.264283018887117,-1.0,44.62437726420586,25.71558291054479,44.611137410378625,24.97316957137516,45.04132703184901,32.7493270400518,-336.9734165594061,-0.8385361850203097,1.688264,0.032284654676914215
084443.75+324601.5,131.182325,32.767101000000004,1.6668000221252441,1209,555,52674,1,-27.79616890673023,47.12620059873203,0,0,0.0,-26.458312791027122,-1.0,44.38002324388028,24.822073399166527,44.37646532405056,24.61955142289327,44.861544801111826,28.382803192460404,305.75487618353753,-0.582468047602994,1.673935,0.03203914687037468
085308.19+344412.9,133.28413899999998,34.736928999999996,1.8431999683380127,1210,527,52701,1,-27.224362022802342,46.90733202336637,0,0,0.0,-26.756035295472127,-1.0,44.34693079864893,38.047625085412896,44.334912980819894,37.00920326291299,44.905042633194036,47.94001570962228,541.0768948833111,-1.1964675160728362,1.843257,0.03054124116897583
085618.22+335042.8,134.075937,33.845233,1.725600004196167,1210,639,52701,1,-28.434143993168632,47.353904515503615,0,0,0.0,-26.29617910105283,-1.0,44.74336847546422,35.070844599298006,44.7412246753109,34.898151592100156,45.10901240970538,35.87487341203489,1341.9222768098298,-0.5498277534703178,1.726023,0.02439190074801445
085958.87+360448.0,134.995331,36.080002,1.9013999700546265,1211,446,52964,1,-27.102959295491576,46.84676402409154,0,0,0.0,-26.951984056832107,-1.0,44.2148709244094,41.704265582456394,44.199790204277775,40.28095490919718,44.6406899567575,39.702455478314285,-433.5015579084688,-0.40384441317535646,1.910855,0.032471898943185806
085704.76+351950.0,134.269858,35.33056,2.026400089263916,1211,461,52964,1,-27.541146873326795,47.02049624538828,0,0,0.0,-26.786991311481998,-1.0,44.10960580175216,20.72101000309916,44.10960580175216,20.72101000309916,44.265805045103114,10.762309487539689,3085.645008818158,-1.3140721226131191,2.048761,0.02943442575633526
090240.76+360851.6,135.66985400000002,36.147671,2.0499000549316406,1211,570,52964,1,-28.611800730690916,47.073616221938934,1,0,0.0,-26.450586429814667,-1.0,44.84520453694054,50.89123100236853,44.84520453694054,50.89123100236853,44.782688882915316,24.92560850853937,70.24780753738223,0.15966848630227304,2.044932,0.028413034975528717
090129.50+360539.2,135.37293400000001,36.094233,1.8229999542236328,1212,315,52703,1,-26.507386750227496,46.48531320388129,0,0,0.0,-27.129061250415617,-1.0,44.03463376698959,47.280944350476624,43.976696244483705,41.376011098439115,44.42205275952467,37.723441643125014,519.6916269600571,-1.2130934163844174,1.825431,0.027720140293240547
090707.68+365006.3,136.782036,36.83509,2.0569000244140625,1212,371,52703,1,-26.863230831964806,46.75478583260918,0,0,0.0,-27.074576028318063,-1.0,44.33728572836194,63.9953399258569,44.32562872281387,62.30047311128591,44.63010913485701,45.603512513335346,893.7132723210798,-0.6392230397262608,2.057333,0.020296838134527206
090946.40+362942.8,137.443372,36.495228999999995,1.6713999509811401,1212,509,52703,1,-26.305751013312992,46.525916786171486,0,0,0.0,-27.06892180573963,-1.0,43.99279377458762,40.830764430430186,43.98550625655011,40.15133527625688,44.50031253406347,51.38913870818079,904.392733752067,-0.5986392519292139,1.675307,0.021188786253333092
091135.41+361436.1,137.897575,36.243376,1.7115999460220337,1212,553,52703,1,-26.74746450042042,46.63608237708025,1,0,0.0,-26.95675602433375,-1.0,43.96665517658578,29.289760264749113,43.95842709005647,28.74006397200806,44.553194741988534,52.5172621021053,2905.3675767096433,-0.3928221664814231,1.719592,0.016379743814468384
091634.50+370933.5,139.143767,37.159328,1.9408999681472778,1213,198,52972,1,-27.254424057838396,46.94116683864124,0,0,0.0,-26.90203761074518,-1.0,44.11592323103273,28.654325853018403,44.0836784125146,26.603904293048373,44.54806140893386,25.774516855542256,573.1519315458855,-0.4562254963362733,1.946354,0.015143733471632004
091350.74+362411.0,138.46142700000001,36.403058,1.8970999717712402,1213,281,52972,1,-26.71083347587179,46.614987794391766,0,0,0.0,-27.021454946402923,-1.0,44.11296002024148,41.672902045020706,44.11077885049019,41.46413171791826,44.59290052171199,33.06747150636225,273.6511756943533,-0.6457923544743309,1.907737,0.01787037029862404
091413.16+364642.7,138.554835,36.778545,1.78410005569458,1213,290,52972,1,-27.712171320063014,47.038162070665024,0,0,0.0,-26.603078758912375,-1.0,44.280212884199905,24.216905986090065,44.27734115322148,24.05730226103832,44.68910052037645,21.76804530437057,615.9132992549629,-0.17108963987487158,1.804118,0.016892462968826294
091828.80+383747.9,139.620005,38.629975,1.7488000392913818,1213,447,52972,1,-27.273493608804067,46.85019367510497,0,0,0.0,-26.76500763685712,-1.0,44.21697617827339,31.9851405115009,44.20635178813792,31.21216346808092,44.721642696218716,35.10035450499983,1277.9335918309132,-0.8240865220676454,1.753544,0.017997993156313896
092913.96+375742.9,142.308191,37.961942,1.9149999618530273,1214,73,52731,1,-28.067053503137448,47.01937867045562,1,1,40.61474343835669,-26.560144225284148,147.51219976496023,44.635061974644344,40.65389359287494,44.603067718666914,37.76660014106387,45.05294076393535,64.68482458902487,-294.0819830303656,0.6845243528099161,1.91642,0.014615414664149284
092653.25+373732.6,141.721881,37.625728,2.0201001167297363,1214,233,52731,1,-27.806535775366765,47.30764680219386,0,0,0.0,-26.607289725248286,-1.0,44.2183143566857,17.32708201530432,44.214544618009846,17.177331316001638,44.7252697255587,16.619715398455096,1085.8852089379434,-0.6349912317761763,2.029717,0.013717444613575935
092203.56+385411.6,140.514842,38.903227,1.9078999757766724,1214,368,52731,1,-28.035755718030895,47.229039800488934,0,0,0.0,-26.504251038856424,-1.0,44.51175289748438,28.205852166177788,44.47586081738945,25.96851678605227,45.05714749475424,44.16296010213909,348.55445754888416,-0.4557493132042296,1.916378,0.015244746580719948
093808.10+385453.9,144.53379099999998,38.914977,1.6725000143051147,1215,107,52725,1,-26.619871015375168,46.63880313210542,0,0,0.0,-26.95966775390702,-1.0,43.928120062649064,27.202636563320738,43.858992348227076,23.19974892321553,44.31791269309527,26.29003227470665,380.6501295858727,-0.3102712647921493,1.675561,0.015183317475020885
093400.47+383827.5,143.501993,38.640977,1.6740000247955322,1215,307,52725,1,-27.436077836384925,46.98708579751028,0,0,0.0,-26.613765709988805,-1.0,44.43700710663435,39.4320897783531,44.434454523585,39.201005873743384,44.80840559044217,40.376485156835614,1085.8852089379434,-0.5033341124838415,1.678076,0.013301408849656582
093405.83+400022.8,143.52433100000002,40.006356,2.057499885559082,1215,375,52725,1,-27.400257300851575,46.99507875403708,0,0,0.0,-26.79711197987355,-1.0,44.29981465650923,29.993290068324526,44.281485209555804,28.753761139736675,44.869424366028014,47.282910035940674,-36.86207291968669,-0.16671876848797496,2.062303,0.014774126932024956
093618.77+404322.0,144.078217,40.722795,1.9279999732971191,1215,397,52725,1,-26.95583099015088,46.7963944640658,0,0,0.0,-26.94508635476457,-1.0,43.95263781303851,20.88578986214791,43.9425097060462,20.40435153503761,44.54637178783988,36.23655915869343,70.24780753738223,-0.42539308825394784,1.932996,0.012110410258173943
093929.20+394305.4,144.871674,39.718179,1.9049999713897705,1215,475,52725,1,-27.020807539659426,46.742510530803784,0,0,0.0,-27.010040170288665,-1.0,43.94495958645834,24.931868328929593,43.85517139383014,20.25807834643407,44.364926896008164,26.35958591187246,423.4390076865164,-0.21705087896781095,1.906881,0.016014639288187027
094340.17+394059.5,145.917402,39.683206,1.7238999605178833,1215,567,52725,1,-27.602481151565435,47.067617025318214,0,0,0.0,-26.582656829763994,-1.0,44.356873016594946,27.86817870278876,44.35237527734297,27.581053297584244,44.58003925878745,25.19079838704213,1043.1910144143017,-0.6457405261565441,1.727102,0.01905367523431778
094614.76+394612.7,146.56153600000002,39.770216999999995,2.0592000484466553,1216,245,52709,1,-27.127938587003218,46.89639943419859,0,0,0.0,-26.891972759261964,-1.0,44.25457434597085,32.078785493984824,44.19896848774774,28.16685974173043,44.71082208279336,41.88413552639739,850.9916106214949,-0.5186887670152984,2.058942,0.017786841839551926
094601.92+412410.7,146.508041,41.402994,1.6541999578475952,1216,333,52709,1,-27.6236593098712,47.07826505215581,0,0,0.0,-26.506200209931894,-1.0,44.28971920560061,22.633867945180498,44.28971920560061,22.633867945180498,44.86538266811999,27.947427388417445,872.3532046937871,-0.3499544886333297,1.656629,0.014048276469111443
100434.92+411242.7,151.14550400000002,41.211873,1.73989999294281,1217,65,52672,1,-26.472161730937884,46.672028148078056,0,0,0.0,-26.947764038137787,-1.0,43.96567078141632,27.23302641764209,43.943696711336486,25.889391160278347,44.69021609243194,49.24198433578599,883.0334293063684,-0.9717086582640135,1.735944,0.012941707856953144
095854.95+413045.6,149.72896,41.512679,1.7924000024795532,1217,238,52672,1,-26.73192207097618,46.63901201212143,0,0,0.0,-26.980909799017514,-1.0,43.922244220895834,26.048711026375123,43.84589426718848,21.849237435696573,43.98667855950619,10.45904599230335,2140.6244662169865,0.2090168039548388,1.807369,0.012731020338833332
095823.22+413445.6,149.596777,41.579344,1.802299976348877,1217,239,52672,1,-27.151548571066563,46.83009507281331,0,0,0.0,-26.8057770577349,-1.0,44.26043737731579,36.92479287239854,44.24903106356464,35.967624377611564,44.633832707544315,31.53994876094275,27.4084477430473,-0.5185119215465406,1.810155,0.013867029920220375
100401.27+423123.1,151.005292,42.523102,1.6533000469207764,1217,573,52672,1,-28.434740547585236,47.42461717298038,0,0,0.0,-26.15098860188111,-1.0,44.560650218102424,18.885522904050593,44.55935044110809,18.82908591676674,45.07414119439304,20.783267675596456,989.8146898116302,-0.25178258354723937,1.665641,0.015090607106685638
100415.16+415802.6,151.063195,41.967408,1.9767999649047852,1217,599,52672,1,-26.959692367579656,46.61834366306391,1,0,0.0,-26.94651560472311,-1.0,43.95154914684413,18.81865242807623,43.931050628569615,17.951056045142415,44.44533244718288,37.85195596235083,230.84088838690047,0.1708985936282943,1.972326,0.016817236319184303
101239.47+424322.3,153.164476,42.722875,1.7731000185012817,1218,196,52709,1,-26.759958051662498,46.70520603431146,1,0,0.0,-26.9571888121633,-1.0,43.8892923633799,21.68055593808872,43.85374511591679,19.935337639668273,44.19416365849111,20.508916479047407,-186.88021431624784,-0.9098819545438488,1.770617,0.01775769144296646
102027.20+432056.3,155.113346,43.34898,1.9637999534606934,1218,607,52709,1,-27.07471452282587,46.598535179751345,0,1,103.26466331507973,-26.903282986320875,826.4845124720109,44.16521419528802,28.101886784599312,44.139822673141666,26.50598559674511,44.46403489616722,39.81940804288873,327.1554314807326,-0.10608352384769404,1.967328,0.01581149734556675
110347.43+085052.7,165.94763600000002,8.847982,1.9538999795913696,1220,62,52723,1,-27.01030627673623,46.78643652977753,0,0,0.0,-26.92585508515914,-1.0,44.10333808282331,27.61563251791097,44.0842940956078,26.430842556062057,44.49594425239256,30.592623567393154,380.6501295858727,-0.35569597020020893,1.960262,0.02362179383635521
105951.05+090905.7,164.962716,9.151589999999999,1.6881999969482422,1220,231,52723,1,-28.50622884132524,47.36451938701903,0,0,0.0,-26.23859054421096,-1.0,44.77673639731131,36.01157661064318,44.751108452117094,33.94799974895158,45.49927644055971,84.54860423982207,209.43345020652842,-0.1860775640579746,1.689856,0.025268681347370148
105814.04+100903.8,164.558505,10.151058,1.673200011253357,1220,329,52723,1,-26.920063830730925,46.76261913062121,0,0,0.0,-26.841831052324306,-1.0,44.05659348086768,27.632400377530995,44.05215769900079,27.351605953312358,44.59230568572752,42.104910084817284,658.668555945995,-0.20736545445532073,1.679966,0.02806011214852333
105824.77+094752.8,164.603226,9.798016,1.7417999505996704,1220,341,52723,1,-27.678102340163587,47.05770343247741,0,2,18.971040238103768,-26.59583197840741,74.80370754117088,44.32072765984035,26.121595842384544,44.28191002338376,23.841487256328953,44.969038615098334,64.8849638452554,829.6284899951995,-1.0471080280473828,1.738084,0.027266748249530792
110801.27+092320.9,167.005292,9.389158,1.6627000570297241,1221,171,52751,1,-26.98042302785685,46.65191874545773,0,0,0.0,-26.90996224679976,-1.0,44.030776964404396,32.50891142948321,44.02399150649381,32.00493646221894,44.55052628219858,38.56341683204991,1181.9248396337573,-1.144786584213783,1.660354,0.028091587126255035
110742.74+102126.3,166.92809599999998,10.357306,1.9222999811172485,1221,432,52751,1,-28.398569794818354,46.970662826248294,0,0,0.0,-26.54161541825639,-1.0,44.576804808253634,34.105885484438566,44.52832206570824,30.53821471541124,44.82363113353529,37.73319649350707,369.9519544972956,-0.47529050257755046,1.925821,0.02627703547477722
112322.55+084807.2,170.84399299999998,8.802012,1.9012000560760498,1222,10,52763,1,-27.387489743215305,46.95689445873191,0,0,0.0,-26.752241014248323,-1.0,44.1848206875981,24.697849192963144,44.18293056203501,24.590593399785117,44.74067985188102,35.7596829687337,402.0453330594685,-0.5122552199639827,1.906671,0.05198017507791519
